Producto,Calibre,Valor,Unidad de medida,Definición,Mes,Año,Empresa
Entero,CON SALSA,6805,Kilos,Kg netos del producto empacados en el mes*,6,2020,St Andrews
Entero,NATURAL,,Kilos,Kg netos del producto empacados en el mes*,6,2020,St Andrews
Entero,CON SALSA 500 g,,Kilos,Kg netos del producto empacados en el mes*,6,2020,St Andrews
Rendimiento Olla mmpp Propia,,0.248,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,6,2020,St Andrews
Rendimiento Olla mmpp Terceros,,0.212,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,6,2020,St Andrews
Carne,50-100 UNI/KG,2020,Kilos,Kg netos del producto empacados en el mes*,7,2020,St Andrews
Carne,100-200 UNI/KG,102370,Kilos,Kg netos del producto empacados en el mes*,7,2020,St Andrews
Carne,200-300 UNI/KG,346368.1,Kilos,Kg netos del producto empacados en el mes*,7,2020,St Andrews
Carne,300-500 UNI/KG,200370,Kilos,Kg netos del producto empacados en el mes*,7,2020,St Andrews
Carne,500-1000 UNI/KG,87380,Kilos,Kg netos del producto empacados en el mes*,7,2020,St Andrews
Carne,INDUSTRIAL,35810,Kilos,Kg netos del producto empacados en el mes*,7,2020,St Andrews
Media Concha,40-60 UNI/KG,,Kilos,Kg netos del producto empacados en el mes*,7,2020,St Andrews
Media Concha,60-80 UNI/KG,,Kilos,Kg netos del producto empacados en el mes*,7,2020,St Andrews
Media Concha,80-100 UNI/KG,,Kilos,Kg netos del producto empacados en el mes*,7,2020,St Andrews
Media Concha,100 UP UNI/KG,,Kilos,Kg netos del producto empacados en el mes*,7,2020,St Andrews
Entero,NATURAL,335148,Kilos,Kg netos del producto empacados en el mes*,7,2020,St Andrews
Entero,CON SALSA,2550,Kilos,Kg netos del producto empacados en el mes*,7,2020,St Andrews
Entero,NATURAL,,Kilos,Kg netos del producto empacados en el mes*,7,2020,St Andrews
Entero,CON SALSA,,Kilos,Kg netos del producto empacados en el mes*,7,2020,St Andrews
Rendimiento Olla mmpp Propia,,0.226,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,7,2020,St Andrews
Rendimiento Olla mmpp Terceros,,0.192,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,7,2020,St Andrews
Carne,50-100 UNI/KG,740,Kilos,Kg netos del producto empacados en el mes*,8,2020,St Andrews
Carne,100-200 UNI/KG,42830,Kilos,Kg netos del producto empacados en el mes*,8,2020,St Andrews
Carne,200-300 UNI/KG,74565,Kilos,Kg netos del producto empacados en el mes*,8,2020,St Andrews
Carne,300-500 UNI/KG,77520,Kilos,Kg netos del producto empacados en el mes*,8,2020,St Andrews
Carne,500-1000 UNI/KG,91450,Kilos,Kg netos del producto empacados en el mes*,8,2020,St Andrews
Carne,INDUSTRIAL,28340,Kilos,Kg netos del producto empacados en el mes*,8,2020,St Andrews
Media Concha,40-60 UNI/KG,,Kilos,Kg netos del producto empacados en el mes*,8,2020,St Andrews
Media Concha,60-80 UNI/KG,,Kilos,Kg netos del producto empacados en el mes*,8,2020,St Andrews
Media Concha,80-100 UNI/KG,,Kilos,Kg netos del producto empacados en el mes*,8,2020,St Andrews
Media Concha,100 UP UNI/KG,,Kilos,Kg netos del producto empacados en el mes*,8,2020,St Andrews
Entero,NATURAL,314001,Kilos,Kg netos del producto empacados en el mes*,8,2020,St Andrews
Entero,CON SALSA,,Kilos,Kg netos del producto empacados en el mes*,8,2020,St Andrews
Entero,NATURAL,,Kilos,Kg netos del producto empacados en el mes*,8,2020,St Andrews
Entero,CON SALSA,,Kilos,Kg netos del producto empacados en el mes*,8,2020,St Andrews
Rendimiento Olla mmpp Propia,,0.221,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,8,2020,St Andrews
Rendimiento Olla mmpp Terceros,,0.1784,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,8,2020,St Andrews
Carne,50-100 UNI/KG,1670,Kilos,Kg netos del producto empacados en el mes*,11,2020,St Andrews
Carne,100-200 UNI/KG,85970,Kilos,Kg netos del producto empacados en el mes*,11,2020,St Andrews
Carne,200-300 UNI/KG,77291.20000000001,Kilos,Kg netos del producto empacados en el mes*,11,2020,St Andrews
Carne,300-500 UNI/KG,89063,Kilos,Kg netos del producto empacados en el mes*,11,2020,St Andrews
Carne,500-1000 UNI/KG,74290,Kilos,Kg netos del producto empacados en el mes*,11,2020,St Andrews
Carne,INDUSTRIAL,24060,Kilos,Kg netos del producto empacados en el mes*,11,2020,St Andrews
Media Concha,40-60 UNI/KG,5634,Kilos,Kg netos del producto empacados en el mes*,11,2020,St Andrews
Media Concha,60-80 UNI/KG,13452,Kilos,Kg netos del producto empacados en el mes*,11,2020,St Andrews
Media Concha,80-100 UNI/KG,1638,Kilos,Kg netos del producto empacados en el mes*,11,2020,St Andrews
Media Concha,100 UP UNI/KG,,Kilos,Kg netos del producto empacados en el mes*,11,2020,St Andrews
Entero,NATURAL,240061.06,Kilos,Kg netos del producto empacados en el mes*,11,2020,St Andrews
Entero,CON SALSA,13662.68,Kilos,Kg netos del producto empacados en el mes*,11,2020,St Andrews
Entero,NATURAL,,Kilos,Kg netos del producto empacados en el mes*,11,2020,St Andrews
Entero,CON SALSA,,Kilos,Kg netos del producto empacados en el mes*,11,2020,St Andrews
Rendimiento Olla mmpp Propia,,0.203,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,11,2020,St Andrews
Rendimiento Olla mmpp Terceros,,0.219,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,11,2020,St Andrews
Carne,50-100 UNI/KG,3730,Kilos,Kg netos del producto empacados en el mes*,12,2020,St Andrews
Carne,100-200 UNI/KG,107450,Kilos,Kg netos del producto empacados en el mes*,12,2020,St Andrews
Carne,200-300 UNI/KG,329528,Kilos,Kg netos del producto empacados en el mes*,12,2020,St Andrews
Carne,300-500 UNI/KG,81510,Kilos,Kg netos del producto empacados en el mes*,12,2020,St Andrews
Carne,500-1000 UNI/KG,32680,Kilos,Kg netos del producto empacados en el mes*,12,2020,St Andrews
Carne,INDUSTRIAL,29645,Kilos,Kg netos del producto empacados en el mes*,12,2020,St Andrews
Media Concha,40-60 UNI/KG,3465,Kilos,Kg netos del producto empacados en el mes*,12,2020,St Andrews
Media Concha,60-80 UNI/KG,15402,Kilos,Kg netos del producto empacados en el mes*,12,2020,St Andrews
Media Concha,80-100 UNI/KG,3204,Kilos,Kg netos del producto empacados en el mes*,12,2020,St Andrews
Media Concha,100 UP UNI/KG,,Kilos,Kg netos del producto empacados en el mes*,12,2020,St Andrews
Entero,NATURAL,317900,Kilos,Kg netos del producto empacados en el mes*,12,2020,St Andrews
Entero,CON SALSA,1015,Kilos,Kg netos del producto empacados en el mes*,12,2020,St Andrews
Entero,NATURAL,,Kilos,Kg netos del producto empacados en el mes*,12,2020,St Andrews
Entero,CON SALSA,,Kilos,Kg netos del producto empacados en el mes*,12,2020,St Andrews
Rendimiento Olla mmpp Propia,,0.239,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,12,2020,St Andrews
Rendimiento Olla mmpp Terceros,,0.241,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,12,2020,St Andrews
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Landes
Carne,100-200 UNI/KG,346470,Kilos,Kg netos del producto empacados en el mes*,1,2020,Landes
Carne,200-300 UNI/KG,311450,Kilos,Kg netos del producto empacados en el mes*,1,2020,Landes
Carne,300-500 UNI/KG,83060,Kilos,Kg netos del producto empacados en el mes*,1,2020,Landes
Carne,500-1000 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Landes
Carne,INDUSTRIAL,27360,Kilos,Kg netos del producto empacados en el mes*,1,2020,Landes
Media Concha,40-60 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Landes
Media Concha,60-80 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Landes
Media Concha,80-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Landes
Media Concha,100 UP UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Landes
Rendimiento Olla mmpp Propia,,0.282,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,1,2020,Landes
Rendimiento Olla mmpp Terceros,,0.334,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,1,2020,Landes
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Landes
Carne,100-200 UNI/KG,346470,Kilos,Kg netos del producto empacados en el mes*,2,2020,Landes
Carne,200-300 UNI/KG,311450,Kilos,Kg netos del producto empacados en el mes*,2,2020,Landes
Carne,300-500 UNI/KG,83060,Kilos,Kg netos del producto empacados en el mes*,2,2020,Landes
Carne,500-1000 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Landes
Carne,INDUSTRIAL,27360,Kilos,Kg netos del producto empacados en el mes*,2,2020,Landes
Media Concha,40-60 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Landes
Media Concha,60-80 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Landes
Media Concha,80-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Landes
Media Concha,100 UP UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Landes
Rendimiento Olla mmpp Propia,,0.332,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,2,2020,Landes
Rendimiento Olla mmpp Terceros,,0.34,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,2,2020,Landes
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Landes
Carne,100-200 UNI/KG,314620,Kilos,Kg netos del producto empacados en el mes*,3,2020,Landes
Carne,200-300 UNI/KG,304350,Kilos,Kg netos del producto empacados en el mes*,3,2020,Landes
Carne,300-500 UNI/KG,95010,Kilos,Kg netos del producto empacados en el mes*,3,2020,Landes
Carne,500-1000 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Landes
Carne,INDUSTRIAL,25110,Kilos,Kg netos del producto empacados en el mes*,3,2020,Landes
Media Concha,40-60 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Landes
Media Concha,60-80 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Landes
Media Concha,80-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Landes
Media Concha,100 UP UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Landes
Rendimiento Olla mmpp Propia,,0.318,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,3,2020,Landes
Rendimiento Olla mmpp Terceros,,0.333,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,3,2020,Landes
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Landes
Carne,100-200 UNI/KG,321890,Kilos,Kg netos del producto empacados en el mes*,4,2020,Landes
Carne,200-300 UNI/KG,243220,Kilos,Kg netos del producto empacados en el mes*,4,2020,Landes
Carne,300-500 UNI/KG,91700,Kilos,Kg netos del producto empacados en el mes*,4,2020,Landes
Carne,500-1000 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Landes
Carne,INDUSTRIAL,36420,Kilos,Kg netos del producto empacados en el mes*,4,2020,Landes
Media Concha,40-60 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Landes
Media Concha,60-80 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Landes
Media Concha,80-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Landes
Media Concha,100 UP UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Landes
Rendimiento Olla mmpp Propia,,0.318,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,4,2020,Landes
Rendimiento Olla mmpp Terceros,,0.333,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,4,2020,Landes
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Landes
Carne,100-200 UNI/KG,266720,Kilos,Kg netos del producto empacados en el mes*,5,2020,Landes
Carne,200-300 UNI/KG,411380,Kilos,Kg netos del producto empacados en el mes*,5,2020,Landes
Carne,300-500 UNI/KG,213810,Kilos,Kg netos del producto empacados en el mes*,5,2020,Landes
Carne,500-1000 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Landes
Carne,INDUSTRIAL,36360,Kilos,Kg netos del producto empacados en el mes*,5,2020,Landes
Media Concha,40-60 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Landes
Media Concha,60-80 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Landes
Media Concha,80-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Landes
Media Concha,100 UP UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,5,2020,Landes
Rendimiento Olla mmpp Propia,,0.281,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,5,2020,Landes
Rendimiento Olla mmpp Terceros,,0.282,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,5,2020,Landes
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Landes
Carne,100-200 UNI/KG,157370,Kilos,Kg netos del producto empacados en el mes*,6,2020,Landes
Carne,200-300 UNI/KG,530590,Kilos,Kg netos del producto empacados en el mes*,6,2020,Landes
Carne,300-500 UNI/KG,361830,Kilos,Kg netos del producto empacados en el mes*,6,2020,Landes
Carne,500-1000 UNI/KG,760,Kilos,Kg netos del producto empacados en el mes*,6,2020,Landes
Carne,INDUSTRIAL,44090,Kilos,Kg netos del producto empacados en el mes*,6,2020,Landes
Media Concha,40-60 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Landes
Media Concha,60-80 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Landes
Media Concha,80-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Landes
Media Concha,100 UP UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,6,2020,Landes
Rendimiento Olla mmpp Propia,,0.256,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,6,2020,Landes
Rendimiento Olla mmpp Terceros,,0.246,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,6,2020,Landes
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Landes
Carne,100-200 UNI/KG,46390,Kilos,Kg netos del producto empacados en el mes*,7,2020,Landes
Carne,200-300 UNI/KG,295930,Kilos,Kg netos del producto empacados en el mes*,7,2020,Landes
Carne,300-500 UNI/KG,371680,Kilos,Kg netos del producto empacados en el mes*,7,2020,Landes
Carne,500-1000 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Landes
Carne,INDUSTRIAL,68100,Kilos,Kg netos del producto empacados en el mes*,7,2020,Landes
Media Concha,40-60 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Landes
Media Concha,60-80 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Landes
Media Concha,80-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Landes
Media Concha,100 UP UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,7,2020,Landes
Rendimiento Olla mmpp Propia,,0.222,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,7,2020,Landes
Rendimiento Olla mmpp Terceros,,0.206,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,7,2020,Landes
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Landes
Carne,100-200 UNI/KG,19750,Kilos,Kg netos del producto empacados en el mes*,11,2020,Landes
Carne,200-300 UNI/KG,46400,Kilos,Kg netos del producto empacados en el mes*,11,2020,Landes
Carne,300-500 UNI/KG,26070,Kilos,Kg netos del producto empacados en el mes*,11,2020,Landes
Carne,500-1000 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Landes
Carne,INDUSTRIAL,6140,Kilos,Kg netos del producto empacados en el mes*,11,2020,Landes
Media Concha,40-60 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Landes
Media Concha,60-80 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Landes
Media Concha,80-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Landes
Media Concha,100 UP UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,11,2020,Landes
Rendimiento Olla mmpp Propia,,0,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,11,2020,Landes
Rendimiento Olla mmpp Terceros,,0.255,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,11,2020,Landes
Carne,50-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Landes
Carne,100-200 UNI/KG,124250,Kilos,Kg netos del producto empacados en el mes*,12,2020,Landes
Carne,200-300 UNI/KG,238940,Kilos,Kg netos del producto empacados en el mes*,12,2020,Landes
Carne,300-500 UNI/KG,183930,Kilos,Kg netos del producto empacados en el mes*,12,2020,Landes
Carne,500-1000 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Landes
Carne,INDUSTRIAL,51390,Kilos,Kg netos del producto empacados en el mes*,12,2020,Landes
Media Concha,40-60 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Landes
Media Concha,60-80 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Landes
Media Concha,80-100 UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Landes
Media Concha,100 UP UNI/KG,0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Landes
Entero,NATURAL,0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Landes
Entero,CON SALSA,0,Kilos,Kg netos del producto empacados en el mes*,12,2020,Landes
Rendimiento Olla mmpp Propia,,0,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,12,2020,Landes
Rendimiento Olla mmpp Terceros,,0.231,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,12,2020,Landes
Carne,50-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Camanchaca
Carne,100-200 UNI/KG,53970.0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Camanchaca
Carne,200-300 UNI/KG,277960.0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Camanchaca
Carne,300-500 UNI/KG,243620.0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Camanchaca
Carne,500-1000 UNI/KG,20950.0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Camanchaca
Carne,INDUSTRIAL,32130.0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Camanchaca
Media Concha,40-60 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Camanchaca
Media Concha,60-80 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Camanchaca
Media Concha,80-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Camanchaca
Media Concha,100 UP UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Camanchaca
Entero,NATURAL,324274.09099999926,Kilos,Kg netos del producto empacados en el mes*,1,2020,Camanchaca
Entero,CON SALSA,214412.13099999767,Kilos,Kg netos del producto empacados en el mes*,1,2020,Camanchaca
Entero,NATURAL,0.0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Camanchaca
Entero,CON SALSA,0.0,Kilos,Kg netos del producto empacados en el mes*,1,2020,Camanchaca
Rendimiento Olla mmpp Propia,,0.275,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,1,2020,Camanchaca
Rendimiento Olla mmpp Terceros,,0.282,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,1,2020,Camanchaca
Carne,50-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Camanchaca
Carne,100-200 UNI/KG,72070.0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Camanchaca
Carne,200-300 UNI/KG,363800.0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Camanchaca
Carne,300-500 UNI/KG,209350.0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Camanchaca
Carne,500-1000 UNI/KG,7090.0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Camanchaca
Carne,INDUSTRIAL,49370.0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Camanchaca
Media Concha,40-60 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Camanchaca
Media Concha,60-80 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Camanchaca
Media Concha,80-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Camanchaca
Media Concha,100 UP UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Camanchaca
Entero,NATURAL,324539.0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Camanchaca
Entero,CON SALSA,206093.0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Camanchaca
Entero,NATURAL,0.0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Camanchaca
Entero,CON SALSA,0.0,Kilos,Kg netos del producto empacados en el mes*,2,2020,Camanchaca
Rendimiento Olla mmpp Propia,,0.28,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,2,2020,Camanchaca
Rendimiento Olla mmpp Terceros,,0.3,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,2,2020,Camanchaca
Carne,50-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Camanchaca
Carne,100-200 UNI/KG,87990.0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Camanchaca
Carne,200-300 UNI/KG,362680.0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Camanchaca
Carne,300-500 UNI/KG,185830.0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Camanchaca
Carne,500-1000 UNI/KG,2370.0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Camanchaca
Carne,INDUSTRIAL,54690.0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Camanchaca
Media Concha,40-60 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Camanchaca
Media Concha,60-80 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Camanchaca
Media Concha,80-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Camanchaca
Media Concha,100 UP UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Camanchaca
Entero,NATURAL,312187.9789999975,Kilos,Kg netos del producto empacados en el mes*,3,2020,Camanchaca
Entero,CON SALSA,157521.04599999922,Kilos,Kg netos del producto empacados en el mes*,3,2020,Camanchaca
Entero,NATURAL,0.0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Camanchaca
Entero,CON SALSA,0.0,Kilos,Kg netos del producto empacados en el mes*,3,2020,Camanchaca
Rendimiento Olla mmpp Propia,,0.27,%,Proporción de carne en base a kilos mmpp propia ingresada a planta del mes**,3,2020,Camanchaca
Rendimiento Olla mmpp Terceros,,0.299,%,Proporción de carne en base a kilos mmpp de terceros ingresada a planta del mes**,3,2020,Camanchaca
Carne,50-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Camanchaca
Carne,100-200 UNI/KG,56520.0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Camanchaca
Carne,200-300 UNI/KG,200910.0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Camanchaca
Carne,300-500 UNI/KG,173950.0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Camanchaca
Carne,500-1000 UNI/KG,17060.0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Camanchaca
Carne,INDUSTRIAL,45110.0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Camanchaca
Media Concha,40-60 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Camanchaca
Media Concha,60-80 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Camanchaca
Media Concha,80-100 UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Camanchaca
Media Concha,100 UP UNI/KG,0.0,Kilos,Kg netos del producto empacados en el mes*,4,2020,Camanchaca
