,FECHA,PRODUCTO,EMPAQUE,CALIBRE,CANTIDAD,PRECIO CFR,TIPO VENTA,PAIS,EMPRESA,SEMANA,MONTO CFR,MES,AÑO,MERCADO,Mercados 2,Mercados Carne,Mercados Entero,PRODUCTO EQUIVALENTE,PRODUCTO_EMPAQUE,ALFA,BETA,PRECIO EQUIV.,P*Q,ANTIGIO
3562,2020-04-17,CARNE,RETAIL COMPENSADO,C200-300,900.0,3.38,PROGRAMA,Italy,St Andrews,16,,4,2020,Europa,Italia,Italia,Italia,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,3.042,2737.7999999999997,3.7555555555555555
3563,2020-04-17,CARNE,RETAIL COMPENSADO,C200-300,5400.0,3.38,PROGRAMA,Italy,St Andrews,16,,4,2020,Europa,Italia,Italia,Italia,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,3.042,16426.8,3.7555555555555555
3564,2020-04-17,ENTERO,SIN SALSA,E50-80,13400.0,1.85,PROGRAMA,Italy,St Andrews,16,,4,2020,Europa,Italia,Italia,Italia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.85,24790.0,1.85
3565,2020-04-17,ENTERO,SIN SALSA,E23-32,640.14,2.78,PROGRAMA,Usa,St Andrews,16,,4,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.78,1779.5892,2.78
3566,2020-04-17,ENTERO,SIN SALSA,E60-80,18606.0,1.65,PROGRAMA,France,St Andrews,16,,4,2020,Europa,Francia,Francia,Francia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.65,30699.899999999998,1.65
3567,2020-04-18,CARNE,GRANEL,C100-200,2300.0,3.19,PROGRAMA,Ucrania,St Andrews,16,,4,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.19,7337.0,3.19
3568,2020-04-18,CARNE,GRANEL,C100-200,18000.0,3.4,PROGRAMA,Canada,St Andrews,16,,4,2020,America,America,America,America,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.4,61200.0,3.4
3569,2020-04-18,CARNE,GRANEL,C200-300,20700.0,2.9,PROGRAMA,Ucrania,St Andrews,16,,4,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.9,60030.0,2.9
3570,2020-04-20,CARNE,GRANEL,C200-300,20700.0,2.9,PROGRAMA,Ucrania,St Andrews,17,,4,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.9,60030.0,2.9
3571,2020-04-20,CARNE,GRANEL,C100-200,23000.0,3.44,PROGRAMA,Ucrania,St Andrews,17,,4,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.44,79120.0,3.44
3572,2020-04-20,CARNE,GRANEL,C100-200,2300.0,3.19,PROGRAMA,Ucrania,St Andrews,17,,4,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.19,7337.0,3.19
3573,2020-04-21,CARNE,GRANEL,C200-300,24000.0,2.87,PROGRAMA,España,St Andrews,17,,4,2020,Europa,España,España,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.87,68880.0,2.87
3574,2020-04-21,ENTERO,SIN SALSA,E60-80,2500.0,2.54,PROGRAMA,Cuba,St Andrews,17,,4,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.54,6350.0,2.54
3575,2020-04-21,CARNE,GRANEL,C200-300,5000.0,2.8,PROGRAMA,Italy,St Andrews,17,,4,2020,Europa,Italia,Italia,Italia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.8,14000.0,2.8
3576,2020-04-21,MEDIA CONCHA,GRANEL,C60-80,16992.0,3.7,PROGRAMA,Italy,St Andrews,17,,4,2020,Europa,Italia,Italia,Italia,,MEDIA CONCHAGRANEL,,,,,
3577,2020-04-21,CARNE,GRANEL,C200-300,22000.0,2.89,PROGRAMA,España,St Andrews,17,,4,2020,Europa,España,España,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.89,63580.0,2.89
3578,2020-04-22,ENTERO,SIN SALSA,E40-60,20000.0,1.79,PROGRAMA,Russia,St Andrews,17,,4,2020,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.79,35800.0,1.79
3579,2020-04-22,ENTERO,SIN SALSA,E40-60,20000.0,1.89,PROGRAMA,Russia,St Andrews,17,,4,2020,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.89,37800.0,1.89
3580,2020-04-22,CARNE,RETAIL NO COMPENSADO,C100-200,22000.0,3.37,PROGRAMA,Thailand,St Andrews,17,,4,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,3.37,74140.0,3.37
3581,2020-04-23,CARNE,GRANEL,C300-500,2000.0,2.69,PROGRAMA,Italy,St Andrews,17,,4,2020,Europa,Italia,Italia,Italia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.69,5380.0,2.69
3582,2020-04-23,ENTERO,SIN SALSA,E40-60,11000.0,1.89,PROGRAMA,Russia,St Andrews,17,,4,2020,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.89,20790.0,1.89
3583,2020-04-23,CARNE,GRANEL,C200-300,12000.0,2.89,PROGRAMA,Russia,St Andrews,17,,4,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.89,34680.0,2.89
3584,2020-04-23,CARNE,GRANEL,C200-300,21000.0,2.89,PROGRAMA,Italy,St Andrews,17,,4,2020,Europa,Italia,Italia,Italia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.89,60690.0,2.89
3585,2020-04-23,CARNE,RETAIL COMPENSADO,C200-300,6356.0,3.33,PROGRAMA,Usa,St Andrews,17,,4,2020,America,America,America,America,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,2.9970000000000003,19048.932,3.7
3586,2020-04-23,CARNE,GRANEL,C200-300,2996.4,2.98,PROGRAMA,Usa,St Andrews,17,,4,2020,America,America,America,America,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.98,8929.272,2.98
3587,2020-04-23,CARNE,RETAIL COMPENSADO,C200-300,3628.0,3.29,PROGRAMA,Usa,St Andrews,17,,4,2020,America,America,America,America,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,2.9610000000000003,10742.508000000002,3.6555555555555554
3588,2020-04-23,CARNE,GRANEL,C200-300,10930.0,2.85,PROGRAMA,France,St Andrews,17,,4,2020,Europa,Francia,Francia,Francia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.85,31150.5,2.85
3589,2020-04-23,CARNE,GRANEL,C200-300,9720.0,2.95,PROGRAMA,France,St Andrews,17,,4,2020,Europa,Francia,Francia,Francia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.95,28674.0,2.95
3590,2020-04-23,CARNE,RETAIL COMPENSADO,C200-300,3628.0,3.33,PROGRAMA,Usa,St Andrews,17,,4,2020,America,America,America,America,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,2.9970000000000003,10873.116000000002,3.7
3591,2020-04-24,CARNE,RETAIL NO COMPENSADO,C200-300,15000.0,3.63,PROGRAMA,Belgium,St Andrews,17,,4,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,3.63,54450.0,3.63
3592,2020-04-24,ENTERO,SIN SALSA,E60-80,6490.0,1.98,PROGRAMA,Belgium,St Andrews,17,,4,2020,Europa,Otros europa,Otros europa,Otros europa,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.98,12850.2,1.98
3593,2020-04-24,ENTERO,CON SALSA CON ESTUCHE,E40-60,13365.0,3.32,PROGRAMA,Australia,St Andrews,17,,4,2020,Asia,Asia,Asia,Asia,ENTERO CON SALSA,ENTEROCON SALSA CON ESTUCHE,0.3,0.0,3.02,40362.3,3.02
3594,2020-04-24,CARNE,RETAIL NO COMPENSADO,C100-200,22000.0,3.44,PROGRAMA,Holland,St Andrews,17,,4,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,3.44,75680.0,3.44
3595,2020-04-27,CARNE,RETAIL COMPENSADO,C100-200,2997.0,3.79,PROGRAMA,Italy,St Andrews,18,,4,2020,Europa,Italia,Italia,Italia,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,3.411,10222.767,4.211111111111111
3596,2020-04-27,MEDIA CONCHA,RETAIL COMPENSADO,C80-100,999.0,4.24,PROGRAMA,Italy,St Andrews,18,,4,2020,Europa,Italia,Italia,Italia,,MEDIA CONCHARETAIL COMPENSADO,,,,,
3597,2020-04-27,ENTERO,SIN SALSA,E40-60,8000.0,2.04,PROGRAMA,Italy,St Andrews,18,,4,2020,Europa,Italia,Italia,Italia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.04,16320.0,2.04
3598,2020-04-27,ENTERO,SIN SALSA,E60-80,1000.0,1.94,PROGRAMA,Italy,St Andrews,18,,4,2020,Europa,Italia,Italia,Italia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.94,1940.0,1.94
3599,2020-04-27,MEDIA CONCHA,RETAIL COMPENSADO,C60-80,2997.0,4.46,PROGRAMA,Italy,St Andrews,18,,4,2020,Europa,Italia,Italia,Italia,,MEDIA CONCHARETAIL COMPENSADO,,,,,
3600,2020-04-27,CARNE,RETAIL COMPENSADO,C200-300,2997.0,3.57,PROGRAMA,Italy,St Andrews,18,,4,2020,Europa,Italia,Italia,Italia,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,3.213,9629.361,3.9666666666666663
3601,2020-04-27,CARNE,GRANEL,C200-300,18000.0,2.99,PROGRAMA,España,St Andrews,18,,4,2020,Europa,España,España,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.99,53820.00000000001,2.99
3602,2020-04-27,CARNE,GRANEL,C300-500,6000.0,2.79,PROGRAMA,España,St Andrews,18,,4,2020,Europa,España,España,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.79,16740.0,2.79
3603,2020-04-27,CARNE,RETAIL NO COMPENSADO,C200-300,22000.0,3.27,PROGRAMA,Thailand,St Andrews,18,,4,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,3.27,71940.0,3.27
3604,2020-04-27,CARNE,GRANEL,C200-300,22000.0,2.89,PROGRAMA,España,St Andrews,18,,4,2020,Europa,España,España,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.89,63580.0,2.89
3605,2020-04-28,CARNE,RETAIL COMPENSADO,C100-200,17802.0,3.7,PROGRAMA,Italy,St Andrews,18,,4,2020,Europa,Italia,Italia,Italia,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,3.33,59280.66,4.111111111111112
3606,2020-04-28,MEDIA CONCHA,RETAIL COMPENSADO,C40-60,1998.0,4.59,PROGRAMA,Italy,St Andrews,18,,4,2020,Europa,Italia,Italia,Italia,,MEDIA CONCHARETAIL COMPENSADO,,,,,
3607,2020-04-28,CARNE,RETAIL NO COMPENSADO,C200-300,12000.0,3.24,PROGRAMA,Portugal,St Andrews,18,,4,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,3.24,38880.0,3.24
3608,2020-04-28,CARNE,GRANEL,C200-300,12000.0,2.99,PROGRAMA,Portugal,St Andrews,18,,4,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.99,35880.0,2.99
3609,2020-04-29,ENTERO,SIN SALSA,C18-27,17079.48,2.01,PROGRAMA,Usa,St Andrews,18,,4,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.01,34329.754799999995,2.01
3610,2020-04-29,CARNE,GRANEL,C200-300,22000.0,2.89,PROGRAMA,España,St Andrews,18,,4,2020,Europa,España,España,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.89,63580.0,2.89
3611,2020-04-29,ENTERO,CON SALSA,E40-60,13365.0,3.32,PROGRAMA,Australia,St Andrews,18,,4,2020,Asia,Asia,Asia,Asia,ENTERO CON SALSA,ENTEROCON SALSA,0.0,0.0,3.32,44371.799999999996,3.32
3612,2020-04-29,ENTERO,SIN SALSA,E50-70,8000.0,2.3,PROGRAMA,Israel,St Andrews,18,,4,2020,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.3,18400.0,2.3
3613,2020-04-29,CARNE,RETAIL NO COMPENSADO,C200-300,6000.0,3.4,PROGRAMA,Israel,St Andrews,18,,4,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,3.4,20400.0,3.4
3614,2020-04-29,CARNE,GRANEL,C200-300,6000.0,3.1,PROGRAMA,Israel,St Andrews,18,,4,2020,Asia,Asia,Asia,Asia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.1,18600.0,3.1
3615,2020-04-30,CARNE,GRANEL,C200-300,22000.0,2.89,PROGRAMA,Ucrania,St Andrews,18,,4,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.89,63580.0,2.89
3616,2020-04-30,CARNE,GRANEL,C200-300,22000.0,2.94,PROGRAMA,France,St Andrews,18,,4,2020,Europa,Francia,Francia,Francia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.94,64680.0,2.94
3617,2020-04-30,MEDIA CONCHA,GRANEL,C80-100,2997.0,3.64,PROGRAMA,England,St Andrews,18,,4,2020,Europa,Otros europa,Otros europa,Otros europa,,MEDIA CONCHAGRANEL,,,,,
3618,2020-04-30,CARNE,GRANEL,C200-300,21000.0,2.74,PROGRAMA,England,St Andrews,18,,4,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.74,57540.00000000001,2.74
3619,2020-04-30,CARNE,RETAIL NO COMPENSADO,C100-200,22000.0,3.37,PROGRAMA,Thailand,St Andrews,18,,4,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,3.37,74140.0,3.37
3620,2020-04-30,CARNE,RETAIL NO COMPENSADO,C100-200,22000.0,3.64,PROGRAMA,Holland,St Andrews,18,,4,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,3.64,80080.0,3.64
3621,2020-05-04,MEDIA CONCHA,RETAIL NO COMPENSADO,C60-80,12500.0,4.37,PROGRAMA,Thailand,St Andrews,19,,5,2020,Asia,Asia,Asia,Asia,,MEDIA CONCHARETAIL NO COMPENSADO,,,,,
3622,2020-05-04,MEDIA CONCHA,RETAIL NO COMPENSADO,C40-60,5000.0,4.57,PROGRAMA,Thailand,St Andrews,19,,5,2020,Asia,Asia,Asia,Asia,,MEDIA CONCHARETAIL NO COMPENSADO,,,,,
3623,2020-05-04,MEDIA CONCHA,RETAIL NO COMPENSADO,C20-40,2500.0,4.77,PROGRAMA,Thailand,St Andrews,19,,5,2020,Asia,Asia,Asia,Asia,,MEDIA CONCHARETAIL NO COMPENSADO,,,,,
3624,2020-05-04,ENTERO,SIN SALSA,E60-80,18720.0,1.65,PROGRAMA,France,St Andrews,19,,5,2020,Europa,Francia,Francia,Francia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.65,30888.0,1.65
3625,2020-05-05,CARNE,GRANEL,C300-500,8000.0,2.69,PROGRAMA,Russia,St Andrews,19,,5,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.69,21520.0,2.69
3626,2020-05-05,CARNE,RETAIL NO COMPENSADO,C100-200,22000.0,3.37,PROGRAMA,Thailand,St Andrews,19,,5,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,3.37,74140.0,3.37
3627,2020-05-05,CARNE,GRANEL,C200-300,14000.0,2.99,PROGRAMA,Russia,St Andrews,19,,5,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.99,41860.0,2.99
3628,2020-05-05,CARNE,GRANEL,C200-300,22000.0,2.89,PROGRAMA,España,St Andrews,19,,5,2020,Europa,España,España,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.89,63580.0,2.89
3629,2020-05-05,CARNE,GRANEL,C100-200,1000.0,3.29,PROGRAMA,Russia,St Andrews,19,,5,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.29,3290.0,3.29
3630,2020-05-06,ENTERO,SIN SALSA,C18-27,17079.48,2.01,PROGRAMA,Usa,St Andrews,19,,5,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.01,34329.754799999995,2.01
3631,2020-05-06,CARNE,GRANEL,C300-500,23000.0,2.6,PROGRAMA,France,St Andrews,19,,5,2020,Europa,Francia,Francia,Francia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.6,59800.0,2.6
3632,2020-05-07,CARNE,GRANEL,C300-500,23000.0,2.84,PROGRAMA,Russia,St Andrews,19,,5,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.84,65320.0,2.84
3633,2020-05-07,CARNE,GRANEL,C200-300,24000.0,3.07,PROGRAMA,China,St Andrews,19,,5,2020,Asia,Asia,Asia,Asia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.07,73680.0,3.07
3634,2020-05-07,CARNE,GRANEL,C100-200,23000.0,3.39,PROGRAMA,Russia,St Andrews,19,,5,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.39,77970.0,3.39
3635,2020-05-07,CARNE,GRANEL,C200-300,24000.0,2.74,PROGRAMA,England,St Andrews,19,,5,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.74,65760.0,2.74
3636,2020-05-07,CARNE,RETAIL COMPENSADO,C200-500,20000.0,3.21,PROGRAMA,France,St Andrews,19,,5,2020,Europa,Francia,Francia,Francia,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,2.8890000000000002,57780.00000000001,3.5666666666666664
3637,2020-05-07,CARNE,RETAIL NO COMPENSADO,C200-300,22000.0,3.27,PROGRAMA,Thailand,St Andrews,19,,5,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,3.27,71940.0,3.27
3638,2020-05-08,CARNE,RETAIL COMPENSADO,C200-300,20160.0,3.53,PROGRAMA,Australia,St Andrews,19,,5,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,3.177,64048.32,3.922222222222222
3639,2020-05-11,MEDIA CONCHA,RETAIL COMPENSADO,C27-36,11047.26,4.5,PROGRAMA,Usa,St Andrews,20,,5,2020,America,America,America,America,,MEDIA CONCHARETAIL COMPENSADO,,,,,
3640,2020-05-11,MEDIA CONCHA,RETAIL COMPENSADO,C27-36,5984.0,4.5,PROGRAMA,Usa,St Andrews,20,,5,2020,America,America,America,America,,MEDIA CONCHARETAIL COMPENSADO,,,,,
3641,2020-05-11,CARNE,GRANEL,C200-300,15000.0,2.98,PROGRAMA,Costa rica,St Andrews,20,,5,2020,America,America,America,America,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.98,44700.0,2.98
3642,2020-05-11,ENTERO,SIN SALSA,C18-27,17079.48,2.01,PROGRAMA,Usa,St Andrews,20,,5,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.01,34329.754799999995,2.01
3643,2020-05-12,CARNE,GRANEL,C300-500,23000.0,2.79,PROGRAMA,Russia,St Andrews,20,,5,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.79,64170.0,2.79
3644,2020-05-12,CARNE,GRANEL,C200-300,22000.0,2.89,PROGRAMA,España,St Andrews,20,,5,2020,Europa,España,España,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.89,63580.0,2.89
3645,2020-05-12,CARNE,GRANEL,C200-300,15300.0,3.29,PROGRAMA,Italy,St Andrews,20,,5,2020,Europa,Italia,Italia,Italia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.29,50337.0,3.29
3646,2020-05-12,CARNE,GRANEL,C300-500,6300.0,3.07,PROGRAMA,Italy,St Andrews,20,,5,2020,Europa,Italia,Italia,Italia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.07,19341.0,3.07
3647,2020-05-12,CARNE,RETAIL COMPENSADO,C200-300,20160.0,3.53,PROGRAMA,Australia,St Andrews,20,,5,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,3.177,64048.32,3.922222222222222
3648,2020-05-12,CARNE,GRANEL,C300-500,23000.0,2.84,PROGRAMA,Russia,St Andrews,20,,5,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.84,65320.0,2.84
3649,2020-05-13,CARNE,RETAIL COMPENSADO,C200-300,10983.168,4.9,PROGRAMA,Usa,St Andrews,20,,5,2020,America,America,America,America,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,4.41,48435.770880000004,5.444444444444445
3650,2020-05-13,CARNE,GRANEL,C300-500,24000.0,2.7,PROGRAMA,Belarus,St Andrews,20,,5,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.7,64800.00000000001,2.7
3651,2020-05-13,CARNE,GRANEL,C200-300,24000.0,2.74,PROGRAMA,England,St Andrews,20,,5,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.74,65760.0,2.74
3652,2020-05-13,ENTERO,SIN SALSA,E40-60,11350.0,2.03,PROGRAMA,Usa,St Andrews,20,,5,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.03,23040.499999999996,2.03
3653,2020-05-13,CARNE,RETAIL COMPENSADO,C100-200,2270.0,3.55,PROGRAMA,Usa,St Andrews,20,,5,2020,America,America,America,America,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,3.195,7252.65,3.944444444444444
3654,2020-05-13,ENTERO,SIN SALSA,E60-80,20000.0,1.55,PROGRAMA,France,St Andrews,20,,5,2020,Europa,Francia,Francia,Francia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.55,31000.0,1.55
3655,2020-05-14,CARNE,GRANEL,C200-300,5000.0,2.99,PROGRAMA,Russia,St Andrews,20,,5,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.99,14950.000000000002,2.99
3656,2020-05-14,CARNE,GRANEL,C300-500,23000.0,2.79,PROGRAMA,Russia,St Andrews,20,,5,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.79,64170.0,2.79
3657,2020-05-14,CARNE,GRANEL,C200-300,13000.0,2.94,PROGRAMA,Russia,St Andrews,20,,5,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.94,38220.0,2.94
3658,2020-05-14,CARNE,GRANEL,C300-500,18000.0,2.79,PROGRAMA,Russia,St Andrews,20,,5,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.79,50220.0,2.79
3659,2020-05-14,CARNE,GRANEL,C100-200,3000.0,3.1,PROGRAMA,Italy,St Andrews,20,,5,2020,Europa,Italia,Italia,Italia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.1,9300.0,3.1
3660,2020-05-14,ENTERO,SIN SALSA,E60-80,6000.0,1.8,PROGRAMA,Italy,St Andrews,20,,5,2020,Europa,Italia,Italia,Italia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.8,10800.0,1.8
3661,2020-05-14,CARNE,GRANEL,C100-200,10000.0,3.14,PROGRAMA,Russia,St Andrews,20,,5,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.14,31400.0,3.14
3662,2020-05-14,CARNE,GRANEL,C200-300,24000.0,2.99,PROGRAMA,England,St Andrews,20,,5,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.99,71760.0,2.99
3663,2020-05-14,MEDIA CONCHA,RETAIL COMPENSADO,C60-80,11016.0,4.37,PROGRAMA,Italy,St Andrews,20,,5,2020,Europa,Italia,Italia,Italia,,MEDIA CONCHARETAIL COMPENSADO,,,,,
3664,2020-05-15,MEDIA CONCHA,GRANEL,C80-100,7002.0,3.65,PROGRAMA,España,St Andrews,20,,5,2020,Europa,España,España,Otros europa,,MEDIA CONCHAGRANEL,,,,,
3665,2020-05-15,CARNE,GRANEL,C200-300,17000.0,3.05,PROGRAMA,España,St Andrews,20,,5,2020,Europa,España,España,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.05,51850.0,3.05
3666,2020-05-15,CARNE,GRANEL,SIN,2960.0,0.9,PROGRAMA,Chile,St Andrews,20,,5,2020,Chile,Chile,Chile,Chile,CARNE GRANEL,CARNEGRANEL,0.0,0.0,0.9,2664.0,0.9
3667,2020-05-15,ENTERO,CON SALSA,E50-70,8789.44,3.2,PROGRAMA,Japan,St Andrews,20,,5,2020,Asia,Asia,Asia,Asia,ENTERO CON SALSA,ENTEROCON SALSA,0.0,0.0,3.2,28126.208000000002,3.2
3668,2020-05-15,ENTERO,CON SALSA,E50-70,4994.0,3.2,PROGRAMA,Japan,St Andrews,20,,5,2020,Asia,Asia,Asia,Asia,ENTERO CON SALSA,ENTEROCON SALSA,0.0,0.0,3.2,15980.800000000001,3.2
3669,2020-05-18,CARNE,GRANEL,C200-300,18000.0,2.94,PROGRAMA,Russia,St Andrews,21,,5,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.94,52920.0,2.94
3670,2020-05-18,CARNE,GRANEL,C300-500,5000.0,2.79,PROGRAMA,Russia,St Andrews,21,,5,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.79,13950.0,2.79
3671,2020-05-18,ENTERO,CON SALSA,E50-70,18900.0,2.77,PROGRAMA,Japan,St Andrews,21,,5,2020,Asia,Asia,Asia,Asia,ENTERO CON SALSA,ENTEROCON SALSA,0.0,0.0,2.77,52353.0,2.77
3672,2020-05-18,CARNE,GRANEL,C100-200,23000.0,3.14,PROGRAMA,Russia,St Andrews,21,,5,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.14,72220.0,3.14
